global_optimizer_step,epoch,train_loss,causal_moving_average_50
643,3,0.49073442816734314,0.6222382146120071
644,3,0.3295881748199463,0.6164699214696884
645,3,0.5269321203231812,0.6101707690954208
646,3,0.4309846758842468,0.6039301067590713
647,3,0.41638314723968506,0.5945578366518021
648,3,0.457011342048645,0.5949264258146286
649,3,0.2754038870334625,0.5878788959980011
650,3,0.27528372406959534,0.5831106346845627
651,3,0.42410141229629517,0.5839145958423615
652,3,0.3159535527229309,0.5757345724105835
653,3,0.3438524007797241,0.5776472365856171
654,3,0.2803477644920349,0.575687643289566
655,3,0.3354235291481018,0.5747344374656678
656,3,0.2724580466747284,0.5645177561044693
657,3,0.4049268960952759,0.5637379568815232
658,3,0.3519277572631836,0.5556101411581039
659,3,0.3809930682182312,0.5492245000600815
660,3,0.4279998242855072,0.5445190465450287
661,3,0.36286336183547974,0.5339991688728333
662,3,0.49720367789268494,0.5267666870355606
663,3,0.2813490927219391,0.5241715294122696
664,3,0.3332115113735199,0.5219202661514282
665,3,0.17190156877040863,0.5135643848776817
666,3,0.5382745265960693,0.5152291104197502
667,3,0.2606985569000244,0.5154329326748848
668,3,0.16074782609939575,0.514743917286396
669,3,0.1532769352197647,0.5034341198205948
670,3,0.41214174032211304,0.49934026062488557
671,3,0.47635310888290405,0.4847181910276413
672,3,0.5336301326751709,0.4890024834871292
673,3,0.5817341804504395,0.48926727592945096
674,3,0.41333943605422974,0.4867891663312912
675,3,0.5609790086746216,0.4848135143518448
676,3,0.7949546575546265,0.4849609309434891
677,3,0.24562451243400574,0.4704871690273285
678,3,0.5594550371170044,0.46951184153556824
679,3,0.2943513095378876,0.4620012778043747
680,3,0.3322966694831848,0.44994075953960416
681,3,0.1891424059867859,0.44002566635608675
682,3,0.29948553442955017,0.4329379987716675
683,3,0.3347824811935425,0.4238763964176178
684,3,0.2787092924118042,0.4166305685043335
685,3,0.36485007405281067,0.40515568912029265
686,3,0.2821809649467468,0.4004623192548752
687,3,0.5824431777000427,0.40019690334796904
688,3,0.3832152783870697,0.39295000314712525
689,3,0.20994991064071655,0.3871493756771088
690,3,0.19955770671367645,0.37464809864759446
691,3,0.38630011677742004,0.37319805592298505
692,3,0.3051930069923401,0.37041005104780195
693,3,0.4614536762237549,0.3698244360089302
694,3,0.31010323762893677,0.36943473726511
695,3,0.33140575885772705,0.36552421003580093
696,3,0.28979024291038513,0.3627003213763237
697,3,0.5052219033241272,0.3644770964980125
698,3,0.5408145189285278,0.3661531600356102
699,3,0.3715340197086334,0.36807576268911363
700,3,0.3279282748699188,0.3691286537051201
701,3,0.2773590683937073,0.3661938068270683
702,3,0.272361695766449,0.3653219696879387
703,3,0.24820077419281006,0.36340893715620043
704,3,0.15306603908538818,0.3608633026480675
705,3,0.36813169717788696,0.3615174660086632
706,3,0.407266765832901,0.36421364039182663
707,3,0.38496923446655273,0.3638144871592522
708,3,0.2900084853172302,0.3625761017203331
709,3,0.42672106623649597,0.3634906616806984
710,3,0.7332621812820435,0.3695959088206291
711,3,0.33778145909309387,0.3690942707657814
712,3,0.20683567225933075,0.3632869106531143
713,3,0.48144954442977905,0.3672889196872711
714,3,0.3693443536758423,0.36801157653331756
715,3,0.4863399267196655,0.3743003436923027
716,3,0.28395068645477295,0.36921386688947677
717,3,0.24822688102722168,0.36896443337202073
718,3,0.4142250418663025,0.37403397768735885
719,3,0.4801577031612396,0.3805715930461884
720,3,0.34188902378082275,0.37916653871536254
721,3,0.3160621225833893,0.3759607189893723
722,3,0.1970902979373932,0.3692299222946167
723,3,0.6689644455909729,0.3709745275974274
724,3,0.37912195920944214,0.3702901780605316
725,3,0.4218596816062927,0.367507791519165
726,3,0.1707974374294281,0.3550246471166611
727,3,0.5928024053573608,0.36196820497512816
728,3,0.2040843814611435,0.35486079186201097
729,3,0.8715250492095947,0.3664042666554451
730,3,0.6774017810821533,0.37330636888742447
731,3,0.3574613928794861,0.3766727486252785
732,3,0.39692553877830505,0.37862154871225356
733,3,0.2037058174610138,0.376000015437603
734,3,0.4843830466270447,0.3801134905219078
735,3,0.4174792766571045,0.3811660745739937
736,3,0.43209725618362427,0.38416440039873123
737,3,0.3247043192386627,0.37900962322950366
738,3,0.5255391001701355,0.3818560996651649
739,3,0.22782394289970398,0.3822135803103447
740,3,0.5912517309188843,0.39004746079444885
741,3,0.18940789997577667,0.38610961645841596
742,3,0.349391371011734,0.3869935837388039
743,3,0.12334553897380829,0.3802314209938049
744,3,0.7084059715270996,0.3881974756717682
745,3,0.4879560172557831,0.3913284808397293
746,3,0.3431655764579773,0.39239598751068117
747,3,0.242048978805542,0.3871325290203094
748,3,0.41755765676498413,0.38466739177703857
749,3,0.30515265464782715,0.38333976447582246
750,3,0.4020090103149414,0.3848213791847229
751,3,0.12025618553161621,0.3816793215274811
752,3,0.34932106733322144,0.38321850895881654
753,3,0.32574498653411865,0.3847693932056427
754,3,0.3228370249271393,0.38816481292247773
755,3,0.3540191054344177,0.3878825610876083
756,3,0.3724834620952606,0.3871868950128555
757,3,0.4244328737258911,0.3879761677980423
758,3,0.4483806788921356,0.3911436116695404
759,3,0.14481055736541748,0.3855054014921188
760,3,0.339715838432312,0.37763447463512423
761,3,0.5632365942001343,0.382143577337265
762,3,0.24859270453453064,0.382978717982769
763,3,0.48734158277511597,0.38309655874967574
764,3,0.23560120165348053,0.3804216957092285
765,3,0.38002389669418335,0.37829537510871886
766,3,0.3842930793762207,0.38030222296714783
767,3,0.24081018567085266,0.38015388906002046
768,3,0.3582727313041687,0.37903484284877775
769,3,0.4932537078857422,0.3792967629432678
770,3,0.39812877774238586,0.3804215580224991
771,3,0.3399176597595215,0.38089866876602174
772,3,0.3826131820678711,0.38460912644863127
773,3,0.32821762561798096,0.3777941900491715
774,3,0.2825353443622589,0.37586245775222776
775,3,0.22669383883476257,0.37195914089679716
776,3,0.11870376765727997,0.37091726750135423
777,3,0.24198833107948303,0.3639009860157967
778,3,0.41670894622802734,0.36815347731113435
779,3,0.47895002365112305,0.3603019767999649
780,3,0.27250322699546814,0.3522040057182312
781,3,0.3803912401199341,0.35266260266304017
782,3,0.2533441185951233,0.34979097425937655
783,3,0.5954641103744507,0.35762614011764526
784,3,0.2410334050655365,0.3527591472864151
785,3,0.3512657880783081,0.35143487751483915
786,3,0.4470847249031067,0.3517346268892288
787,3,0.4811409115791321,0.3548633587360382
788,3,0.29869967699050903,0.3503265702724457
789,3,0.306499183177948,0.3519000750780106
790,3,0.17604434490203857,0.34359592735767364
791,3,0.4429304003715515,0.34866637736558914
792,3,0.5791183710098267,0.353260917365551
793,3,0.38297101855278015,0.35845342695713045
794,3,0.2870929539203644,0.3500271666049957
795,3,0.16092456877231598,0.3434865376353264
796,3,0.47452935576438904,0.3461138132214546
797,3,0.3492909073829651,0.3482586517930031
798,3,0.20689018070697784,0.34404530227184293
799,3,0.39808350801467896,0.34590391933917997
800,3,0.4193437695503235,0.3462506145238876
801,3,0.3797580599784851,0.35144065201282504
802,3,0.2521592378616333,0.34949741542339324
803,3,0.6527086496353149,0.35603668868541716
804,3,0.1542656123638153,0.3526652604341507
805,3,0.28518858551979065,0.35128865003585813
806,3,0.34356752038002014,0.35071033120155337
807,3,0.38405558466911316,0.3499027854204178
808,3,0.13834768533706665,0.3437021255493164
809,3,0.2671632468700409,0.34614917933940886
810,3,0.2935447692871094,0.34522575795650484
811,3,0.40536147356033325,0.3420682555437088
812,3,0.4080543518066406,0.345257488489151
813,3,0.5318179726600647,0.34614701628684996
814,3,0.32034391164779663,0.3478418704867363
815,3,0.5177668929100037,0.3505967304110527
816,3,0.23003125190734863,0.34751149386167524
817,3,0.6133843660354614,0.35496297746896743
818,3,0.36542025208473206,0.35510592788457873
819,3,0.22101053595542908,0.34966106444597245
820,3,0.3446562886238098,0.34859161466360095
821,3,0.39985737204551697,0.34979040890932084
822,3,0.3772028088569641,0.3496822014451027
823,3,0.3653154671192169,0.3504241582751274
824,3,0.7136300206184387,0.359046051800251
825,3,0.5801491737365723,0.3661151584982872
826,3,0.3265179395675659,0.3702714419364929
827,3,0.327741801738739,0.37198651134967803
828,3,0.8225992918014526,0.38010431826114655
829,3,0.18922610580921173,0.37430983990430833
830,3,0.7350531816482544,0.38356083899736404
831,3,0.3021038770675659,0.3819950917363167
832,3,0.5107531547546387,0.38714327245950697
833,3,0.34839171171188354,0.38220182448625567
834,3,0.323120653629303,0.38384356945753095
835,3,0.2991858124732971,0.38280196994543075
836,3,0.19380512833595276,0.37773637801408766
837,3,0.21041613817214966,0.372321882545948
838,3,0.4715065658092499,0.3757780203223228
839,3,0.25275588035583496,0.3747031542658806
840,3,0.3496829867362976,0.37817592710256576
841,3,0.2687265872955322,0.3746918508410454
842,3,0.44679173827171326,0.3720453181862831
843,3,0.37038281559944153,0.3717935541272163
844,3,0.43912583589553833,0.3748342117667198
845,3,0.2674703001976013,0.3769651263952255
846,3,0.3546651303768158,0.37456784188747405
847,3,0.20938360691070557,0.3717696958780289
848,3,0.37202024459838867,0.3750722971558571
849,3,0.13648858666419983,0.3698403987288475
850,3,0.5883747339248657,0.37322101801633834
851,3,0.48533326387405396,0.3753325220942497
852,3,0.14109210669994354,0.3731111794710159
853,3,0.4965514540672302,0.36998803555965426
854,3,0.4281134605407715,0.3754649925231934
855,3,0.32670944929122925,0.37629540979862214
856,3,0.22582687437534332,0.3739405968785286
857,3,0.4008921980857849,0.374277329146862
858,3,0.5299505591392517,0.3821093866229057
859,3,0.3470940589904785,0.3837080028653145
860,3,0.4217727780342102,0.3862725630402565
861,3,0.2616126537322998,0.38339758664369583
862,3,0.4991537928581238,0.3852195754647255
863,3,0.28386586904525757,0.3802605333924294
864,3,0.23321020603179932,0.3785178592801094
865,3,0.28240740299224854,0.3738106694817543
866,3,0.37647002935409546,0.37673944503068924
867,3,0.3040645122528076,0.3705530479550362
868,3,0.35249966382980347,0.3702946361899376
869,3,0.45245039463043213,0.37492343336343764
870,3,0.392538845539093,0.3758810845017433
871,3,0.4720406234264374,0.37732474952936174
872,3,0.3366314470767975,0.3765133222937584
873,3,0.18105551600456238,0.3728281232714653
874,3,0.6537376642227173,0.3716302761435509
875,3,0.24763715267181396,0.3649800357222557
876,3,0.43225130438804626,0.3670947030186653
877,3,0.46256113052368164,0.3697910895943642
878,3,0.48832690715789795,0.3631056419014931
879,3,0.2901735305786133,0.3651245903968811
880,3,0.5558692812919617,0.3615409123897553
881,3,0.39010775089263916,0.3633009898662567
882,3,0.20203857123851776,0.3571266981959343
883,3,0.3544189929962158,0.35724724382162093
884,3,0.21944552659988403,0.3551737412810326
885,3,0.4886053204536438,0.3589621314406395
886,3,0.33187752962112427,0.3617235794663429
887,3,0.5598843097686768,0.36871294289827344
888,3,0.26790300011634827,0.36464087158441544
889,3,0.2882372736930847,0.36535049945116044
890,3,0.37487921118736267,0.36585442394018175
891,3,0.5388122797012329,0.37125613778829575
892,3,0.3433908224105835,0.36918811947107316
893,3,0.6007262468338013,0.37379498809576034
894,3,0.4629806876182556,0.3742720851302147
895,3,0.3623116612434387,0.3761689123511314
896,3,0.6022884249687195,0.3811213782429695
897,3,0.4479050040245056,0.3858918061852455
898,3,0.22384676337242126,0.38292833656072617
899,3,0.2670893371105194,0.38554035156965255
900,3,0.15426385402679443,0.37685813397169116
901,3,0.5293063521385193,0.37773759573698046
902,3,0.4254724979400635,0.38342520356178283
903,3,0.14662237465381622,0.37642662197351456
904,3,0.5203734636306763,0.3782718220353127
905,3,0.5980346202850342,0.3836983254551887
906,3,0.3369925320148468,0.38592163860797885
907,3,0.46970194578170776,0.3872978335618973
908,3,0.3612309992313385,0.383923442363739
909,3,0.32436978816986084,0.38346895694732663
910,3,0.43129146099090576,0.38365933060646057
911,3,0.18696808815002441,0.3821664392948151
912,3,0.27080920338630676,0.3775995475053787
913,3,0.4040169417858124,0.3800025689601898
914,3,0.33962368965148926,0.3821308386325836
915,3,0.33965933322906494,0.38327587723731993
916,3,0.5633934736251831,0.3870143461227417
917,3,0.22620582580566406,0.38545717239379884
918,3,0.1355869174003601,0.38111891746521
919,3,0.20830921828746796,0.37623609393835067
920,3,0.4083685576915741,0.3765526881814003
921,3,0.5664459466934204,0.37844079464673996
922,3,0.45976442098617554,0.38090345412492754
923,3,0.4886729419231415,0.3870558026432991
924,3,0.3386862576007843,0.3807547745108604
925,3,0.21219614148139954,0.3800459542870522
926,3,0.39052486419677734,0.3792114254832268
927,3,0.4575216770172119,0.3791106364130974
928,3,0.5606867671012878,0.38055783361196516
929,3,0.5189868211746216,0.3851340994238853
930,3,0.49904531240463257,0.38399762004613874
931,3,0.24466335773468018,0.38108873218297956
932,3,0.19992439448833466,0.38104644864797593
933,3,0.309917688369751,0.3801564225554466
934,3,0.3955685794353485,0.3836788836121559
935,3,0.4292173385620117,0.3824911239743233
936,3,0.285819411277771,0.3815699616074562
937,3,0.3703807592391968,0.3777798905968666
938,3,0.3003540635108948,0.3784289118647575
939,3,0.4016374945640564,0.38069691628217694
940,3,0.334209680557251,0.37988352566957473
941,3,0.43470799922943115,0.3778014400601387
942,3,0.36437106132507324,0.3782210448384285
943,3,0.3521050810813904,0.3732486215233803
944,3,0.4129481017589569,0.3722479698061943
945,3,0.2641921043395996,0.3702855786681175
946,3,0.2127666175365448,0.362495142519474
947,3,0.4145968556404114,0.36182897955179216
948,3,0.4854360520839691,0.3670607653260231
949,3,0.3971303105354309,0.3696615847945213
950,3,0.366118848323822,0.3738986846804619
951,3,0.3326891362667084,0.36996634036302567
952,3,0.20678186416625977,0.3655925276875496
953,3,0.27331843972206116,0.3681264489889145
954,3,0.6729789972305298,0.37117855966091157
955,3,0.5177798271179199,0.3695734637975693
956,3,0.4078531265258789,0.37099067568778993
957,3,0.5048632621765137,0.37169390201568603
958,3,0.21016541123390198,0.3686725902557373
959,3,0.19109252095222473,0.3660070449113846
960,3,0.3042024075984955,0.3634652638435364
961,4,0.2554892599582672,0.3648356872797012
962,4,0.1581239551305771,0.36258198231458666
963,4,0.1898275464773178,0.35829819440841676
964,4,0.0633518323302269,0.3527727572619915
965,4,0.3775952458381653,0.3535314755141735
966,4,0.2478044331073761,0.34721969470381736
967,4,0.2235497385263443,0.34716657295823095
968,4,0.15017837285995483,0.34745840206742284
969,4,0.13232967257499695,0.34593881115317343
970,4,0.22446125745773315,0.3422606651484966
971,4,0.2392253279685974,0.3357162527740002
972,4,0.08763297647237778,0.3282736238837242
973,4,0.2969248592853546,0.32443866223096846
974,4,0.2710989713668823,0.32308691650629046
975,4,0.36713194847106934,0.32618563264608386
976,4,0.3842286169528961,0.3260597077012062
977,4,0.20712712407112122,0.3210518166422844
978,4,0.31495460867881775,0.31613717347383496
979,4,0.166357159614563,0.3090845802426338
980,4,0.14677423238754272,0.302039158642292
981,4,0.3031623661518097,0.3032091388106346
982,4,0.23557910323143005,0.30392223298549653
983,4,0.3286689519882202,0.3042972582578659
984,4,0.10998248308897018,0.2985855363309383
985,4,0.2138652801513672,0.2942784951627255
986,4,0.19471807777881622,0.29245646849274637
987,4,0.5877342820167542,0.2968035389482975
988,4,0.24780626595020294,0.2957525829970837
989,4,0.3016580641269684,0.2937529943883419
990,4,0.1864362210035324,0.29079752519726754
991,4,0.27128419280052185,0.28752904906868937
992,4,0.3334740996360779,0.2869111098349094
993,4,0.19055455923080444,0.28368009939789773
994,4,0.16126741468906403,0.27864648565649985
995,4,0.3979858160018921,0.2813223598897457
996,4,0.2178989052772522,0.28142500564455986
997,4,0.2005741149187088,0.2771445508301258
998,4,0.20148491859436035,0.27146552816033365
999,4,0.17063124477863312,0.26693554684519766
1000,4,0.28811103105545044,0.2653753904998302
1001,4,0.13123944401741028,0.26134639665484427
1002,4,0.10464856028556824,0.25930373057723044
1003,4,0.2082676887512207,0.2580027155578136
1004,4,0.36980074644088745,0.2519391505420208
1005,4,0.13602641224861145,0.24430408224463462
1006,4,0.22826477885246277,0.2407123152911663
1007,4,0.24756282567977905,0.23556630656123162
1008,4,0.17904993891716003,0.23494399711489677
1009,4,0.11433003842830658,0.23340874746441842
1010,4,0.2743759751319885,0.23281221881508826
1011,4,0.0576976016163826,0.2288563856482506
1012,4,0.1449378877878189,0.2285926643013954
1013,4,0.2126002013683319,0.2290481173992157
1014,4,0.2726091742515564,0.2332332642376423
1015,4,0.2730928063392639,0.23114321544766425
1016,4,0.209159255027771,0.23037031188607215
1017,4,0.1884322464466095,0.22966796204447745
1018,4,0.19108790159225464,0.23048615261912345
1019,4,0.21408024430274963,0.23212116405367852
1020,4,0.15003293752670288,0.23063259765505792
1021,4,0.156296044588089,0.22897401198744774
1022,4,0.10091757774353027,0.22923970401287078
1023,4,0.3493128716945648,0.23028746426105498
1024,4,0.2795887887477875,0.2304572606086731
1025,4,0.17587599158287048,0.22663214147090913
1026,4,0.22598013281822205,0.22346717178821562
1027,4,0.20058420300483704,0.22333631336688994
1028,4,0.22550275921821594,0.2215472763776779
1029,4,0.07808391749858856,0.21978181153535842
1030,4,0.15057061612606049,0.21985773921012877
1031,4,0.08655820041894913,0.21552565589547157
1032,4,0.2575644850730896,0.21596536353230478
1033,4,0.15965773165225983,0.21258513912558555
1034,4,0.08497204631567001,0.21208493039011955
1035,4,0.20214179158210754,0.21185046061873436
1036,4,0.07766924053430557,0.20950948387384416
1037,4,0.3938697576522827,0.20563219338655472
1038,4,0.11214390397071838,0.20291894614696504
1039,4,0.1637650728225708,0.20016108632087706
1040,4,0.29072344303131104,0.20224683076143266
1041,4,0.2644253671169281,0.20210965424776078
1042,4,0.35073503851890564,0.20245487302541731
1043,4,0.16468319296836853,0.2019374457001686
1044,4,0.16904443502426147,0.20209298610687257
1045,4,0.2538483440876007,0.19921023666858673
1046,4,0.04999905452132225,0.19585223965346812
1047,4,0.3334970772266388,0.19851069889962672
1048,4,0.18902882933616638,0.19826157711446285
1049,4,0.32533466815948486,0.20135564558207988
1050,4,0.12048853933811188,0.19800319574773312
1051,4,0.08718529343605042,0.19712211273610591
1052,4,0.28407779335975647,0.20071069739758968
1053,4,0.33673399686813354,0.20328002355992794
1054,4,0.24334385991096497,0.20075088582932948
1055,4,0.29091721773147583,0.20384870193898677
1056,4,0.14139814674854279,0.20211136929690837
1057,4,0.09382615238428116,0.19903663583099843
1058,4,0.14294025301933289,0.1983144421130419
1059,4,0.21465462446212769,0.2003209338337183
1060,4,0.0943957269191742,0.196721328869462
1061,4,0.17908233404159546,0.19914902351796626
1062,4,0.21449342370033264,0.20054013423621656
1063,4,0.2234160602092743,0.20075645141303539
1064,4,0.210486501455307,0.19951399795711042
1065,4,0.2180486023426056,0.19841311387717725
1066,4,0.17713090777397156,0.19777254693210125
1067,4,0.29990655183792114,0.20000203303992747
1068,4,0.23249150812625885,0.20083010517060756
1069,4,0.2474958598613739,0.20149841748178005
1070,4,0.524337112903595,0.2089845009893179
1071,4,0.19722412526607513,0.20980306260287762
1072,4,0.3470199704170227,0.21472511045634746
1073,4,0.1597980260848999,0.21093481354415416
1074,4,0.3722218871116638,0.2127874755114317
1075,4,0.28397074341773987,0.21494937054812907
1076,4,0.3322128355503082,0.2170740246027708
1077,4,0.08800804615020752,0.21482250146567822
1078,4,0.2002849578857422,0.21431814543902875
1079,4,0.2770869731903076,0.2182982065528631
1080,4,0.2857426702976227,0.22100164763629437
1081,4,0.20749740302562714,0.22342043168842793
1082,4,0.07147703319787979,0.21969868265092374
1083,4,0.2522215247154236,0.221549958512187
1084,4,0.3398823142051697,0.226648163869977
1085,4,0.19802579283714294,0.2265658438950777
1086,4,0.0995660275220871,0.22700377963483334
1087,4,0.23745687305927277,0.22387552194297314
1088,4,0.15281924605369568,0.22468902878463268
1089,4,0.10390649735927582,0.22349185727536677
1090,4,0.23165994882583618,0.22231058739125728
1091,4,0.06265745311975479,0.2182752291113138
1092,4,0.24325506389141083,0.21612562961876391
1093,4,0.24620874226093292,0.2177561406046152
1094,4,0.17958886921405792,0.21796702928841113
1095,4,0.327942430973053,0.21944891102612019
1096,4,0.2621576189994812,0.22369208231568335
1097,4,0.7757052779197693,0.23253624632954598
1098,4,0.44348958134651184,0.23762546136975288
1099,4,0.15790024399757385,0.23427677288651466
1100,4,0.15966114401817322,0.2350602249801159
1101,4,0.17314736545085907,0.23677946642041206
1102,4,0.1989932358264923,0.23507777526974677
1103,4,0.13712802529335022,0.2310856558382511
1104,4,0.5511256456375122,0.23724129155278206
1105,4,0.054808489978313446,0.23251911699771882
1106,4,0.2604740858078003,0.23490063577890397
1107,4,0.29474949836730957,0.23891910269856453
1108,4,0.13820704817771912,0.23882443860173225
1109,4,0.2167733758687973,0.23886681362986564
1110,4,0.24550306797027588,0.24188896045088767
1111,4,0.28418081998825073,0.2439909301698208
1112,4,0.31354475021362305,0.2459719567000866
1113,4,0.3279007077217102,0.2480616496503353
1114,4,0.3839925229549408,0.251531770080328
1115,4,0.1635141372680664,0.2504410807788372
1116,4,0.24318303167819977,0.25176212325692177
1117,4,0.2238766849040985,0.25024152591824533
1118,4,0.22011145949363708,0.2499939249455929
1119,4,0.24787938594818115,0.25000159546732903
1120,4,0.3317553400993347,0.2461499600112438
1121,4,0.38656651973724365,0.2499368079006672
1122,4,0.6269057989120483,0.2555345244705677
1123,4,0.10954354703426361,0.254529434889555
1124,4,0.2447257786989212,0.25197951272130015
1125,4,0.19004569947719574,0.25010101184248923
1126,4,0.21577613055706024,0.24777227774262428
1127,4,0.25384521484375,0.2510890211164951
1128,4,0.36081868410110474,0.2542996956408024
1129,4,0.31828513741493225,0.25512365892529487
1130,4,0.2609143853187561,0.2546270932257175
1131,4,0.1967000663280487,0.254411146491766
1132,4,0.21957004070281982,0.2573730066418648
1133,4,0.23325087130069733,0.25699359357357027
1134,4,0.13816452026367188,0.25295923769474027
1135,4,0.28624340891838074,0.2547235900163651
1136,4,0.44105732440948486,0.261553415954113
1137,4,0.08503665775060654,0.2585050116479397
1138,4,0.2834430932998657,0.2611174885928631
1139,4,0.24296048283576965,0.26389856830239294
1140,4,0.1435183584690094,0.2621357364952564
1141,4,0.15470963716506958,0.2639767801761627
1142,4,0.4965918958187103,0.2690435168147087
1143,4,0.2506965100765228,0.2691332721710205
1144,4,0.16959087550640106,0.26893331229686734
1145,4,0.8413100242614746,0.2792006641626358
1146,4,0.24149751663208008,0.27878746211528777
1147,4,0.23418913781642914,0.26795713931322096
1148,4,0.18041810393333435,0.26269570976495743
1149,4,0.26594772934913635,0.26485665947198866
1150,4,0.21807175874710083,0.26602487176656725
1151,4,0.19080063700675964,0.26637793719768527
1152,4,0.15748032927513123,0.265547679066658
1153,4,0.25116169452667236,0.26782835245132447
1154,4,0.3289332389831543,0.2633845043182373
1155,4,0.1032455638051033,0.2643532457947731
1156,4,0.20953503251075745,0.26333446472883226
1157,4,0.23897142708301544,0.26221890330314634
1158,4,0.2165852189064026,0.26378646671772005
1159,4,0.1980416625738144,0.26341183245182037
1160,4,0.1092890128493309,0.26068755134940147
1161,4,0.14401352405548096,0.2578842054307461
1162,4,0.15903782844543457,0.2547940669953823
1163,4,0.13298910856246948,0.2508958350121975
1164,4,0.08478175103664398,0.24491161957383156
1165,4,0.19641023874282837,0.2455695416033268
1166,4,0.20188508927822113,0.24474358275532723
1167,4,0.1891956925392151,0.24404996290802955
1168,4,0.5226324200630188,0.2501003821194172
1169,4,0.23134413361549377,0.24976967707276343
1170,4,0.14638082683086395,0.24606218680739403
1171,4,0.17966821789741516,0.24192422077059747
1172,4,0.24610234797000885,0.23430815175175668
1173,4,0.1993882954120636,0.23610504671931268
1174,4,0.2051631510257721,0.2353137941658497
1175,4,0.1817425638437271,0.23514773145318033
1176,4,0.22760124504566193,0.23538423374295234
1177,4,0.1617799550294876,0.2335429285466671
1178,4,0.24705924093723297,0.23126773968338965
1179,4,0.36953234672546387,0.2322926838696003
1180,4,0.1592092216014862,0.2302585805952549
1181,4,0.1663920134305954,0.22965241953730584
1182,4,0.5386456251144409,0.23603393122553826
1183,4,0.14919616281986237,0.23435283705592155
1184,4,0.22015374898910522,0.23599262163043022
1185,4,0.16030196845531464,0.2334737928211689
1186,4,0.26579171419143677,0.22996848061680794
1187,4,0.28233394026756287,0.23391442626714706
1188,4,0.31941187381744385,0.23463380187749863
1189,4,0.24854886531829834,0.2347455695271492
1190,4,0.20267118513584137,0.23592862606048584
1191,4,0.2719886302947998,0.23827420592308043
1192,4,0.2724960446357727,0.2337922888994217
1193,4,0.3067719042301178,0.23491379678249358
1194,4,0.18757343292236328,0.23527344793081284
1195,4,0.3270263075828552,0.22498777359724045
1196,4,0.3454119563102722,0.2270660623908043
1197,4,0.26670312881469727,0.22771634221076964
1198,4,0.4147440791130066,0.23240286171436308
1199,4,0.2443670630455017,0.23197124838829042
1200,4,0.15332482755184174,0.23067630976438522
1201,4,0.21561536192893982,0.23117260426282882
1202,4,0.19593128561973572,0.2319416233897209
1203,4,0.2259940207004547,0.23143826991319658
1204,4,0.37609612941741943,0.23238152772188186
1205,4,0.23517051339149475,0.2350200267136097
1206,4,0.22531796991825104,0.23533568546175956
1207,4,0.16644398868083954,0.23388513669371605
1208,4,0.1866154968738556,0.23328574225306511
1209,4,0.19236305356025696,0.23317217007279395
1210,4,0.27034661173820496,0.23639332205057145
1211,4,0.31060802936553955,0.23972521215677262
1212,4,0.09950192272663116,0.23853449404239654
1213,4,0.09900081157684326,0.23785472810268402
1214,4,0.38980746269226074,0.24395524233579635
1215,4,0.34630087018013,0.2469530549645424
1216,4,0.17426642775535583,0.24640068173408508
1217,4,0.23139113187789917,0.24724459052085876
1218,4,0.12666738033294678,0.23932528972625733
1219,4,0.15498840808868408,0.23779817521572114
1220,4,0.3665458559989929,0.24220147579908372
1221,4,0.37681934237480164,0.24614449828863144
1222,4,0.43192940950393677,0.24986103951931
1223,4,0.1918729692697525,0.24971073299646376
1224,4,0.21319353580474854,0.2498713406920433
1225,4,0.2692485451698303,0.25162146031856536
1226,4,0.18363559246063232,0.2507421472668648
1227,4,0.4853242039680481,0.25721303224563596
1228,4,0.1783878207206726,0.2558396038413048
1229,4,0.23167309165000916,0.2530824187397957
1230,4,0.1888086348772049,0.2536744070053101
1231,4,0.3327663540840149,0.25700189381837846
1232,4,0.32438772916793823,0.2527167358994484
1233,4,0.3818424940109253,0.25736966252326965
1234,4,0.2439213991165161,0.25784501552581784
1235,4,0.24601806700229645,0.2595593374967575
1236,4,0.20051062107086182,0.258253715634346
1237,4,0.23133394122123718,0.2572337156534195
1238,4,0.119102843105793,0.2532275350391865
1239,4,0.1995091736316681,0.2522467412054539
1240,4,0.20041754841804504,0.25220166847109793
1241,4,0.2511279582977295,0.25178445503115654
1242,4,0.4817216098308563,0.2559689663350582
1243,4,0.2959873676300049,0.25575327560305594
1244,4,0.3311455547809601,0.2586247180402279
1245,4,0.2929961681365967,0.25794411525130273
1246,4,0.334257036447525,0.2577210168540478
1247,4,0.2713310718536377,0.2578135757148266
1248,4,0.2403281331062317,0.2543252567946911
1249,4,0.20845629274845123,0.25360704138875007
1250,4,0.1967552751302719,0.25447565034031866
1251,4,0.17418327927589417,0.25364700868725776
1252,4,0.2605348825454712,0.2549390806257725
1253,4,0.1925865113735199,0.25427093043923377
1254,4,0.40937376022338867,0.25493648305535316
1255,4,0.19241830706596375,0.25408143892884255
1256,4,0.1578507125377655,0.25273209378123285
1257,4,0.2341243475675583,0.2540857009589672
1258,4,0.2929808497428894,0.2562130080163479
1259,4,0.49837037920951843,0.2623331545293331
1260,4,0.3367384672164917,0.26366099163889883
1261,4,0.27396246790885925,0.26292808040976523
1262,4,0.23368194699287415,0.26561168089509013
1263,4,0.4248270094394684,0.2721282048523426
1264,4,0.12526623904705048,0.2668373803794384
1265,4,0.22012922167778015,0.2643139474093914
1266,4,0.3742493987083435,0.2683136068284512
1267,4,0.08889711648225784,0.26546372652053835
